Host Since;Host Response Rate;Is Superhost;neighbourhood;Neighborhood Group;Latitude;Longitude;Is Exact Location;Accomodates;Bathrooms;Bedrooms;Beds;Guests Included;Min Nights;Reviews;Overall Rating;Accuracy Rating;Cleanliness Rating;Checkin Rating;Communication Rating;Location Rating;Value Rating;Instant Bookable;Price;Host Response Time_a few days or more;Host Response Time_unknown;Host Response Time_within a day;Host Response Time_within a few hours;Host Response Time_within an hour;Property Type_Apartment;Property Type_Bed and breakfast;Property Type_Boat;Property Type_Boutique hotel;Property Type_Bungalow;Property Type_Condominium;Property Type_Guest suite;Property Type_Guesthouse;Property Type_Hostel;Property Type_Hotel;Property Type_House;Property Type_Loft;Property Type_Other;Property Type_Serviced apartment;Property Type_Townhouse;Room Type_Entire home/apt;Room Type_Private room;Room Type_Shared room
2197;;0.0;Moabit;Mitte;52.53103000000001;13.349329999999998;0.0;3.0;1.0;1.0;1.0;1.0;1.0;2;100.0;10.0;10.0;10.0;10.0;8.0;9.0;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
280;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.52098;13.44287;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;49.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1883;100.0;1.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51333;13.46923;1.0;2.0;1.0;1.0;1.0;1.0;3.0;29;97.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;52.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
434;100.0;0.0;Mitte;Mitte;52.51104;13.39613;0.0;1.0;1.0;1.0;1.0;1.0;2.0;4;100.0;9.0;10.0;9.0;10.0;9.0;10.0;0.0;20.0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2331;100.0;0.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.48355999999999;13.36309;0.0;4.0;1.0;1.0;1.0;1.0;5.0;0;;;;;;;;0.0;30.0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
1766;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.483830000000005;13.42826;0.0;1.0;1.0;1.0;1.0;1.0;5.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1261;;0.0;Lichtenberg;Lichtenberg;52.51274000000001;13.474429999999998;0.0;3.0;1.0;1.0;2.0;1.0;2.0;0;;;;;;;;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2118;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.48921;13.42163;0.0;1.0;1.0;1.0;1.0;1.0;5.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;26.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1055;100.0;0.0;Wedding;Mitte;52.55306;13.36255;0.0;1.0;1.0;1.0;1.0;1.0;3.0;23;96.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;30.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1565;100.0;0.0;Mitte;Mitte;52.52172;13.40997;0.0;5.0;1.0;2.0;4.0;1.0;6.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;95.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1146;;0.0;Charlottenburg;Charlottenburg-Wilm.;52.506;13.30784;0.0;1.0;1.0;1.0;1.0;1.0;14.0;0;;;;;;;;0.0;19.0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1710;;0.0;WeiÃensee;Pankow;52.55928000000001;13.438570000000002;0.0;2.0;1.0;1.0;1.0;1.0;1.0;8;86.0;9.0;8.0;9.0;8.0;9.0;10.0;0.0;20.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1465;;0.0;Wedding;Mitte;52.55008;13.39584;0.0;2.0;1.0;1.0;1.0;1.0;5.0;19;93.0;9.0;9.0;9.0;10.0;10.0;9.0;0.0;25.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
1209;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.50666999999999;13.4515;0.0;1.0;1.5;1.0;1.0;1.0;2.0;1;80.0;8.0;6.0;8.0;7.0;8.0;6.0;0.0;32.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1146;100.0;0.0;Wedding;Mitte;52.55127;13.37944;0.0;2.0;1.0;1.0;1.0;1.0;2.0;4;88.0;10.0;8.0;9.0;9.0;10.0;9.0;0.0;20.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1476;;0.0;Wedding;Mitte;52.54762;13.357270000000002;0.0;4.0;1.0;2.0;2.0;1.0;4.0;11;92.0;9.0;7.0;9.0;9.0;10.0;9.0;0.0;80.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
68;100.0;0.0;Wannsee;Steglitz - Zehlendorf;52.42292;13.16098;0.0;6.0;2.0;2.0;3.0;1.0;2.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;100.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
436;;0.0;Moabit;Mitte;52.53484;13.3488;0.0;2.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;0.0;22.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1282;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51013000000001;13.4578;0.0;2.0;1.0;1.0;1.0;1.0;1.0;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;34.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2812;0.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.48705;13.40787;0.0;2.0;1.0;1.0;1.0;1.0;1.0;2;100.0;9.0;9.0;10.0;10.0;10.0;9.0;0.0;40.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1086;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49607;13.38952;0.0;3.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;0.0;35.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1896;100.0;0.0;Mitte;Mitte;52.52993000000001;13.3992;0.0;2.0;1.0;1.0;1.0;1.0;1.0;129;95.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;23.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2206;100.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.48313000000001;13.43349;0.0;2.0;1.5;1.0;1.0;1.0;6.0;6;100.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;25.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
433;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50341;13.43397;0.0;2.0;1.0;1.0;1.0;1.0;4.0;0;;;;;;;;0.0;48.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
231;100.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49951999999999;13.43282;0.0;2.0;2.0;1.0;1.0;1.0;4.0;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;38.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1372;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.46981;13.43244;0.0;2.0;1.0;0.0;1.0;1.0;1.0;1;100.0;10.0;10.0;10.0;10.0;8.0;6.0;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1462;100.0;1.0;Wedding;Mitte;52.55758;13.39226;1.0;2.0;1.0;1.0;1.0;1.0;2.0;47;98.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;35.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1260;;0.0;Mitte;Mitte;52.51341999999999;13.414879999999998;0.0;4.0;1.0;2.0;2.0;1.0;3.0;7;94.0;9.0;9.0;10.0;10.0;10.0;9.0;0.0;88.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1795;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.5148;13.46029;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;55.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1538;100.0;0.0;Prenzlauer Berg;Pankow;52.53295;13.42571;0.0;5.0;1.0;3.0;5.0;1.0;3.0;23;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;150.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2398;50.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47872;13.42499;0.0;3.0;1.0;1.0;2.0;2.0;2.0;5;100.0;10.0;9.0;9.0;10.0;8.0;8.0;0.0;45.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2805;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50206999999999;13.43001;0.0;4.0;1.0;1.0;2.0;1.0;13.0;5;100.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1016;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.48518000000001;13.4285;0.0;5.0;1.0;2.0;2.0;3.0;3.0;0;;;;;;;;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1382;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.515730000000005;13.47374;0.0;2.0;1.0;1.0;1.0;1.0;5.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;96.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
2812;;0.0;Moabit;Mitte;52.53485;13.35189;0.0;3.0;1.0;1.0;1.0;1.0;3.0;0;;;;;;;;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1194;100.0;1.0;Grunewald;Charlottenburg-Wilm.;52.49324;13.27075;1.0;2.0;1.0;1.0;1.0;1.0;1.0;7;100.0;10.0;10.0;10.0;10.0;10.0;9.0;1.0;80.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1612;;0.0;Rummelsburg;Lichtenberg;52.51033;13.492629999999998;0.0;4.0;1.0;1.0;2.0;1.0;1.0;0;;;;;;;;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2125;;0.0;Rummelsburg;Lichtenberg;52.5092;13.49252;0.0;4.0;1.0;2.0;2.0;2.0;3.0;3;90.0;10.0;9.0;9.0;10.0;10.0;9.0;0.0;59.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
261;50.0;0.0;Mitte;Mitte;52.52716;13.39855;0.0;2.0;1.0;1.0;1.0;1.0;3.0;2;100.0;10.0;8.0;10.0;10.0;10.0;10.0;0.0;70.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1318;;0.0;Mitte;Mitte;52.50779;13.42607;0.0;2.0;1.0;1.0;1.0;1.0;6.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;70.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
238;;0.0;Tempelhof;Tempelhof - SchÃ¶neberg;52.48866999999999;13.38717;0.0;6.0;1.0;0.0;1.0;1.0;2.0;12;93.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;50.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1929;100.0;1.0;NeukÃ¶lln;NeukÃ¶lln;52.48796;13.43092;1.0;2.0;1.0;0.0;1.0;1.0;3.0;20;95.0;10.0;9.0;10.0;10.0;10.0;10.0;1.0;39.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2049;100.0;0.0;KÃ¶penick;Treptow - KÃ¶penick;52.45058000000001;13.57702;0.0;2.0;1.0;1.0;1.0;1.0;60.0;2;100.0;10.0;10.0;10.0;10.0;7.0;10.0;0.0;8.0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
2461;100.0;0.0;Prenzlauer Berg;Pankow;52.53291;13.44878;0.0;4.0;1.0;1.0;2.0;2.0;5.0;0;;;;;;;;0.0;65.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1284;100.0;0.0;Wilhelmstadt;Spandau;52.50129;13.18671;0.0;6.0;1.0;2.0;5.0;4.0;1.0;14;92.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;119.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2430;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.5083;13.4663;0.0;4.0;1.0;1.0;2.0;2.0;3.0;8;87.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
751;100.0;0.0;Karlshorst;Lichtenberg;52.48133000000001;13.5228;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;25.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1820;;0.0;Charlottenburg;Charlottenburg-Wilm.;52.51881;13.29841;0.0;4.0;1.0;1.0;1.0;2.0;4.0;7;86.0;9.0;9.0;10.0;10.0;10.0;9.0;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
862;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49791999999999;13.44796;0.0;3.0;1.0;1.0;2.0;1.0;1.0;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;32.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
728;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47231;13.43725;0.0;3.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1477;;0.0;Moabit;Mitte;52.52882;13.32698;0.0;2.0;1.0;1.0;2.0;1.0;1.0;0;;;;;;;;0.0;53.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
753;94.0;1.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49392;13.42985;1.0;2.0;1.0;1.0;1.0;1.0;2.0;73;99.0;10.0;10.0;10.0;10.0;10.0;9.0;1.0;95.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
884;90.0;0.0;Prenzlauer Berg;Pankow;52.53851;13.42366;0.0;3.0;1.0;1.0;2.0;1.0;2.0;3;87.0;8.0;9.0;9.0;8.0;10.0;9.0;0.0;35.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2077;100.0;0.0;Reinickendorf;Reinickendorf;52.55769;13.338729999999998;0.0;2.0;1.0;1.0;1.0;1.0;3.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;25.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1678;100.0;1.0;Rummelsburg;Lichtenberg;52.50784;13.49642;1.0;6.0;1.0;2.0;3.0;1.0;3.0;12;100.0;10.0;10.0;10.0;10.0;9.0;9.0;1.0;159.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2231;100.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51845;13.46526;0.0;6.0;1.0;2.0;4.0;1.0;3.0;0;;;;;;;;0.0;84.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
414;20.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51599;13.4526;0.0;1.0;1.0;1.0;1.0;1.0;4.0;10;85.0;9.0;8.0;10.0;9.0;9.0;8.0;0.0;35.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2559;;0.0;Moabit;Mitte;52.51988000000001;13.35748;0.0;2.0;1.5;1.0;1.0;1.0;1.0;1;;;;;;;;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
721;;0.0;Wilmersdorf;Charlottenburg-Wilm.;52.496390000000005;13.30629;0.0;2.0;1.0;1.0;1.0;1.0;3.0;9;100.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;29.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
3312;100.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50135999999999;13.44563;0.0;2.0;1.0;1.0;1.0;1.0;3.0;10;95.0;9.0;9.0;10.0;10.0;10.0;9.0;0.0;65.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2964;33.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.50932;13.47059;0.0;3.0;1.0;1.0;1.0;2.0;6.0;4;90.0;10.0;8.0;10.0;9.0;9.0;9.0;0.0;50.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
763;100.0;1.0;Lichtenberg;Lichtenberg;52.514880000000005;13.4841;1.0;2.0;1.0;1.0;2.0;2.0;14.0;38;97.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;65.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1311;;0.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.48698000000001;13.357829999999998;0.0;2.0;1.0;1.0;1.0;2.0;3.0;4;95.0;9.0;6.0;10.0;10.0;9.0;8.0;0.0;62.0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2392;50.0;0.0;Prenzlauer Berg;Pankow;52.54959000000001;13.407329999999998;0.0;3.0;1.0;1.0;3.0;1.0;10.0;26;97.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;39.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
1104;100.0;0.0;Mitte;Mitte;52.51085;13.390179999999996;0.0;7.0;2.0;3.0;4.0;4.0;2.0;9;94.0;9.0;9.0;10.0;10.0;10.0;9.0;0.0;150.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
2183;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.48846999999999;13.4555;0.0;2.0;1.0;1.0;1.0;1.0;2.0;11;91.0;9.0;8.0;9.0;9.0;9.0;10.0;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2498;100.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51961999999999;13.46958;0.0;2.0;1.0;1.0;1.0;1.0;1.0;20;94.0;9.0;9.0;9.0;9.0;10.0;10.0;0.0;34.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1026;;0.0;Moabit;Mitte;52.52356;13.35515;0.0;2.0;1.0;1.0;1.0;1.0;1.0;3;100.0;8.0;10.0;9.0;9.0;10.0;10.0;0.0;50.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
2006;100.0;0.0;Wedding;Mitte;52.559630000000006;13.381570000000002;0.0;3.0;1.0;1.0;1.0;1.0;5.0;10;79.0;7.0;7.0;9.0;9.0;8.0;7.0;0.0;18.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
611;100.0;0.0;Britz;NeukÃ¶lln;52.43034;13.43456;0.0;4.0;1.0;1.0;2.0;2.0;2.0;10;96.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;40.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
775;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.513380000000005;13.46568;0.0;4.0;1.0;3.0;2.0;2.0;1.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;68.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
900;100.0;1.0;NeukÃ¶lln;NeukÃ¶lln;52.49175;13.43155;1.0;1.0;1.0;1.0;1.0;1.0;2.0;17;98.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;40.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2143;100.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51557;13.46257;0.0;2.0;1.0;1.0;1.0;1.0;1.0;36;94.0;10.0;8.0;10.0;10.0;10.0;9.0;0.0;35.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1545;71.0;0.0;Karlshorst;Lichtenberg;52.4803;13.52474;0.0;4.0;1.0;1.0;1.0;1.0;7.0;0;;;;;;;;0.0;46.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2560;;0.0;Hansaviertel;Mitte;52.5207;13.33299;0.0;2.0;1.0;1.0;1.0;1.0;2.0;7;95.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;34.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1198;;0.0;Moabit;Mitte;52.50939;13.39579;0.0;4.0;1.0;2.0;4.0;1.0;14.0;0;;;;;;;;0.0;59.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2742;100.0;1.0;;Reinickendorf;52.63928000000001;13.291479999999998;1.0;2.0;1.0;1.0;1.0;1.0;2.0;128;95.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;40.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2817;100.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47083000000001;13.43549;0.0;2.0;1.0;1.0;1.0;2.0;1.0;5;90.0;9.0;9.0;9.0;10.0;10.0;8.0;0.0;70.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1272;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.500690000000006;13.45475;0.0;2.0;2.0;1.0;1.0;1.0;1.0;2;80.0;10.0;5.0;10.0;10.0;10.0;9.0;0.0;75.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
591;100.0;1.0;Friedrichshain;Friedrichshain-Kreuzberg;52.50515999999999;13.450220000000002;1.0;2.0;1.0;1.0;2.0;2.0;3.0;70;96.0;10.0;10.0;10.0;10.0;10.0;9.0;1.0;47.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1254;78.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51129;13.4542;0.0;2.0;1.0;1.0;1.0;1.0;1.0;16;93.0;9.0;8.0;10.0;10.0;10.0;9.0;0.0;50.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2249;67.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.48229;13.43196;0.0;2.0;1.0;1.0;1.0;1.0;4.0;5;100.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;50.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1449;;0.0;Charlottenburg;Charlottenburg-Wilm.;52.51623000000001;13.310620000000002;0.0;2.0;1.0;1.0;1.0;1.0;1.0;2;100.0;10.0;10.0;10.0;10.0;9.0;9.0;0.0;35.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1774;100.0;0.0;Pankow;Pankow;52.56276999999999;13.40162;0.0;2.0;2.0;1.0;2.0;1.0;2.0;6;100.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;70.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2319;100.0;0.0;WeiÃensee;Pankow;52.54696;13.46893;0.0;4.0;1.0;2.0;2.0;1.0;2.0;29;87.0;9.0;8.0;9.0;10.0;8.0;9.0;0.0;70.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1822;90.0;1.0;Karlshorst;Lichtenberg;52.48024000000001;13.52146;1.0;3.0;1.0;1.0;1.0;1.0;2.0;43;98.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;29.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1361;100.0;0.0;Tempelhof;Tempelhof - SchÃ¶neberg;52.46125;13.42285;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;35.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1143;100.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47458000000001;13.4471;0.0;6.0;1.0;3.0;4.0;1.0;5.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;140.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1917;;0.0;Wedding;Mitte;52.54006;13.35789;0.0;2.0;1.0;1.0;1.0;1.0;4.0;1;;;;;;;;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1190;;0.0;Wilmersdorf;Charlottenburg-Wilm.;52.49487;13.32309;0.0;4.0;1.0;2.0;3.0;1.0;7.0;0;;;;;;;;0.0;33.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2183;;0.0;Prenzlauer Berg;Pankow;52.54903;13.422720000000002;0.0;3.0;1.0;2.0;3.0;1.0;1.0;0;;;;;;;;0.0;97.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
464;100.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49726999999999;13.42381;0.0;1.0;2.0;1.0;1.0;1.0;7.0;0;;;;;;;;0.0;30.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
